GENERATED TIME			 ORIGINAL TIME			 SECONDS OFFSET
2012-07-06 02:01:14.452677369	2012-07-06 01:55:19.997589290	354.455086822
2012-07-06 02:01:14.451993406	2012-07-06 01:55:19.996905327	354.455077392
2012-07-06 02:03:14.453635812	2012-07-06 01:57:19.994202554	354.459426971
2012-07-06 02:03:14.453153014	2012-07-06 01:57:19.993719757	354.459428857
2012-07-06 02:03:14.453957677	2012-07-06 01:57:19.994524419	354.459451488
2012-07-06 02:03:14.453233480	2012-07-06 01:57:19.993800223	354.459416913
2012-07-06 02:03:14.453072548	2012-07-06 01:57:19.993639290	354.459451488
2012-07-06 02:03:14.453756511	2012-07-06 01:57:19.994323254	354.459447088
2012-07-06 02:03:14.454158843	2012-07-06 01:57:19.994725585	354.459450231
2012-07-06 02:03:14.453474879	2012-07-06 01:57:19.994041622	354.459429486
2012-07-06 02:05:14.456686378	2012-07-06 01:59:19.992948174	354.463719972
2012-07-06 02:05:14.456203580	2012-07-06 01:59:19.992465377	354.463715572
2012-07-06 02:05:14.457008243	2012-07-06 01:59:19.993270040	354.463740718
2012-07-06 02:05:14.456324279	2012-07-06 01:59:19.992586076	354.463734431
2012-07-06 02:05:14.456123114	2012-07-06 01:59:19.992384911	354.463738832
2012-07-06 02:05:14.456807077	2012-07-06 01:59:19.993068874	354.463731917
2012-07-06 02:05:14.457209408	2012-07-06 01:59:19.993471205	354.463745118
2012-07-06 02:05:14.456565678	2012-07-06 01:59:19.992827475	354.463723116
2012-07-06 02:07:14.464605153	2012-07-06 02:01:19.996602237	354.468008573
2012-07-06 02:07:14.464122355	2012-07-06 02:01:19.996119440	354.468008573
2012-07-06 02:07:14.464886785	2012-07-06 02:01:19.996883869	354.467997886
2012-07-06 02:07:14.464202821	2012-07-06 02:01:19.996199906	354.468002915
2012-07-06 02:07:14.464001656	2012-07-06 02:01:19.995998740	354.468001029
2012-07-06 02:07:14.464685619	2012-07-06 02:01:19.996682703	354.467992228
2012-07-06 02:07:14.465087950	2012-07-06 02:01:19.997085035	354.468001029
2012-07-06 02:07:14.464444220	2012-07-06 02:01:19.996441305	354.468016117
2012-07-06 02:09:14.467615485	2012-07-06 02:03:19.995388091	354.472204135
2012-07-06 02:09:14.467172921	2012-07-06 02:03:19.994945526	354.472233681
2012-07-06 02:09:14.467937350	2012-07-06 02:03:19.995709956	354.472221737
2012-07-06 02:09:14.467253387	2012-07-06 02:03:19.995025992	354.47221545
2012-07-06 02:09:14.467052221	2012-07-06 02:03:19.994824827	354.472212307
2012-07-06 02:09:14.467736185	2012-07-06 02:03:19.995508790	354.472207278
2012-07-06 02:09:14.468138516	2012-07-06 02:03:19.995911121	354.472212936
2012-07-06 02:09:14.467494786	2012-07-06 02:03:19.995267391	354.472228023
2012-07-06 02:11:14.470706284	2012-07-06 02:05:19.994294643	354.476411641
2012-07-06 02:11:14.470223486	2012-07-06 02:05:19.993811846	354.47641667
2012-07-06 02:11:14.470987916	2012-07-06 02:05:19.994576275	354.476404726
2012-07-06 02:11:14.470303953	2012-07-06 02:05:19.993892312	354.476402211
2012-07-06 02:11:14.470102787	2012-07-06 02:05:19.993691146	354.476398439
2012-07-06 02:11:14.470786750	2012-07-06 02:05:19.994375110	354.476407869
2012-07-06 02:11:14.471189082	2012-07-06 02:05:19.994777441	354.476401582
2012-07-06 02:11:14.470545352	2012-07-06 02:05:19.994133711	354.476385866
2012-07-06 02:13:14.476935267	2012-07-06 02:07:19.996379614	354.480527993
2012-07-06 02:13:14.476452470	2012-07-06 02:07:19.995896816	354.480532394
2012-07-06 02:13:14.477257133	2012-07-06 02:07:19.996701479	354.480546853
2012-07-06 02:13:14.476532936	2012-07-06 02:07:19.995977283	354.480519192
2012-07-06 02:13:14.476372004	2012-07-06 02:07:19.995816350	354.48055251
2012-07-06 02:13:14.477055967	2012-07-06 02:07:19.996500313	354.48054811
2012-07-06 02:13:14.477458298	2012-07-06 02:07:19.996902645	354.48054811
2012-07-06 02:13:14.476774335	2012-07-06 02:07:19.996218681	354.480531765
2012-07-06 02:15:14.479945600	2012-07-06 02:09:19.995326400	354.484648746
