['2013', '07', '02', '07', '17', '48', '0.505344', '0']
['2013', '07', '02', '07', '17', '49', '0.512000', '0']
['2013', '07', '02', '07', '17', '50', '0.518656', '0']
['2013', '07', '02', '07', '17', '51', '0.525312', '0']
['2013', '07', '02', '07', '17', '52', '0.531968', '0']
['2013', '07', '02', '07', '17', '53', '0.538624', '0']
['2013', '07', '02', '07', '17', '54', '0.545280', '0']
['2013', '07', '02', '07', '17', '55', '0.551936', '0']
['2013', '07', '02', '07', '17', '56', '0.558592', '0']
['2013', '07', '02', '07', '17', '57', '0.565248', '0']
['2013', '07', '02', '07', '17', '58', '0.571904', '0']
['2013', '07', '02', '07', '17', '59', '0.578560', '0']
['2013', '07', '02', '07', '18', '00', '0.585216', '0']
['2013', '07', '02', '07', '18', '01', '0.591872', '0']
['2013', '07', '02', '07', '18', '02', '0.346624', '0']
['2013', '07', '02', '07', '18', '03', '0.101632', '0']
['2013', '07', '02', '07', '18', '04', '0.108288', '0']
['2013', '07', '02', '07', '18', '05', '0.114944', '0']
['2013', '07', '02', '07', '18', '06', '0.121600', '0']
['2013', '07', '02', '07', '18', '06', '0.876544', '0']
['2013', '07', '02', '07', '18', '07', '0.631552', '0']
['2013', '07', '02', '07', '18', '08', '0.638208', '0']
['2013', '07', '02', '07', '18', '09', '0.644864', '0']
['2013', '07', '02', '07', '18', '10', '0.651520', '0']
['2013', '07', '02', '07', '18', '11', '0.658176', '0']
['2013', '07', '02', '07', '18', '12', '0.664832', '0']
['2013', '07', '02', '07', '18', '13', '0.671488', '0']
['2013', '07', '02', '07', '18', '14', '0.678144', '0']
['2013', '07', '02', '07', '18', '15', '0.684544', '0']
['2013', '07', '02', '07', '18', '16', '0.691456', '0']
['2013', '07', '02', '07', '18', '17', '0.698112', '0']
['2013', '07', '02', '07', '18', '18', '0.704768', '0']
['2013', '07', '02', '07', '18', '19', '0.711168', '0']
['2013', '07', '02', '07', '18', '20', '0.717824', '0']
['2013', '07', '02', '07', '18', '21', '0.724480', '0']
['2013', '07', '02', '07', '18', '22', '0.731392', '0']
['2013', '07', '02', '07', '18', '23', '0.737792', '0']
['2013', '07', '02', '07', '18', '24', '0.744448', '0']
['2013', '07', '02', '07', '18', '25', '0.751104', '0']
['2013', '07', '02', '07', '18', '26', '0.757760', '0']
['2013', '07', '02', '07', '18', '27', '0.764416', '0']
['2013', '07', '02', '07', '18', '28', '0.771072', '0']
['2013', '07', '02', '07', '18', '29', '0.777728', '0']
['2013', '07', '02', '07', '18', '30', '0.784384', '0']
['2013', '07', '02', '07', '18', '31', '0.790784', '0']
['2013', '07', '02', '07', '18', '32', '0.797440', '0']
['2013', '07', '02', '07', '18', '33', '0.804096', '0']
['2013', '07', '02', '07', '18', '34', '0.810752', '0']
['2013', '07', '02', '07', '18', '35', '0.817408', '0']
['2013', '07', '02', '07', '18', '36', '0.824064', '0']
['2013', '07', '02', '07', '18', '37', '0.830720', '0']
['2013', '07', '02', '07', '18', '38', '0.837376', '0']
['2013', '07', '02', '07', '18', '39', '0.844032', '0']
['2013', '07', '02', '07', '18', '40', '0.850688', '0']
['2013', '07', '02', '07', '18', '41', '0.857344', '0']
['2013', '07', '02', '07', '18', '42', '0.864000', '0']
['2013', '07', '02', '07', '18', '43', '0.870656', '0']
['2013', '07', '02', '07', '18', '44', '0.877312', '0']
['2013', '07', '02', '07', '18', '45', '0.883968', '0']
['2013', '07', '02', '07', '18', '46', '0.890624', '0']
['2013', '07', '02', '07', '18', '47', '0.897024', '0']
['2013', '07', '02', '07', '18', '48', '0.903680', '0']
['2013', '07', '02', '07', '18', '49', '0.910336', '0']
['2013', '07', '02', '07', '18', '50', '0.916992', '0']
['2013', '07', '02', '07', '18', '51', '0.923648', '0']
['2013', '07', '02', '07', '18', '52', '0.930304', '0']
['2013', '07', '02', '07', '18', '53', '0.936960', '0']
['2013', '07', '02', '07', '18', '54', '0.943616', '0']
['2013', '07', '02', '07', '18', '55', '0.950272', '0']
['2013', '07', '02', '07', '18', '56', '0.956928', '0']
['2013', '07', '02', '07', '18', '57', '0.963584', '0']
['2013', '07', '02', '07', '18', '58', '0.970240', '0']
['2013', '07', '02', '07', '18', '59', '0.976896', '0']
['2013', '07', '02', '07', '19', '00', '0.983552', '0']
['2013', '07', '02', '07', '19', '01', '0.990208', '0']
['2013', '07', '02', '07', '19', '02', '0.996608', '0']
['2013', '07', '02', '07', '19', '04', '0.003328', '0']
['2013', '07', '02', '07', '19', '05', '0.009984', '0']
['2013', '07', '02', '07', '19', '06', '0.016640', '0']
['2013', '07', '02', '07', '19', '07', '0.023296', '0']
['2013', '07', '02', '07', '19', '08', '0.029952', '0']
['2013', '07', '02', '07', '19', '09', '0.036608', '0']
['2013', '07', '02', '07', '19', '10', '0.043008', '0']
['2013', '07', '02', '07', '19', '11', '0.049664', '0']
['2013', '07', '02', '07', '19', '12', '0.056320', '0']
['2013', '07', '02', '07', '19', '13', '0.062976', '0']
['2013', '07', '02', '07', '19', '14', '0.069632', '0']
['2013', '07', '02', '07', '19', '15', '0.076288', '0']
['2013', '07', '02', '07', '19', '16', '0.082944', '0']
['2013', '07', '02', '07', '19', '17', '0.340992', '0']
['2013', '07', '02', '07', '19', '18', '0.347648', '0']
['2013', '07', '02', '07', '19', '19', '0.354304', '0']
['2013', '07', '02', '07', '19', '20', '0.360960', '0']
['2013', '07', '02', '07', '19', '21', '0.367616', '0']
['2013', '07', '02', '07', '19', '22', '0.374272', '0']
['2013', '07', '02', '07', '19', '23', '0.380928', '0']
['2013', '07', '02', '07', '19', '24', '0.387584', '0']
['2013', '07', '02', '07', '19', '25', '0.394240', '0']
['2013', '07', '02', '07', '19', '26', '0.400896', '0']
['2013', '07', '02', '07', '19', '27', '0.407552', '0']
['2013', '07', '02', '07', '19', '28', '0.414208', '0']
['2013', '07', '02', '07', '19', '29', '0.420864', '0']
['2013', '07', '02', '07', '19', '30', '0.427264', '0']
['2013', '07', '02', '07', '19', '31', '0.434176', '0']
['2013', '07', '02', '07', '19', '32', '0.440576', '0']
['2013', '07', '02', '07', '19', '33', '0.447232', '0']
['2013', '07', '02', '07', '19', '34', '0.453888', '0']
['2013', '07', '02', '07', '19', '35', '0.460544', '0']
['2013', '07', '02', '07', '19', '36', '0.467200', '0']
['2013', '07', '02', '07', '19', '37', '0.473856', '0']
['2013', '07', '02', '07', '19', '38', '0.480512', '0']
['2013', '07', '02', '07', '19', '39', '0.487168', '0']
['2013', '07', '02', '07', '19', '40', '0.493824', '0']
['2013', '07', '02', '07', '19', '41', '0.500480', '0']
['2013', '07', '02', '07', '19', '42', '0.507136', '0']
['2013', '07', '02', '07', '19', '43', '0.513792', '0']
['2013', '07', '02', '07', '19', '44', '0.520448', '0']
['2013', '07', '02', '07', '19', '45', '0.526848', '0']
['2013', '07', '02', '07', '19', '46', '0.533504', '0']
['2013', '07', '02', '07', '19', '47', '0.540160', '0']
['2013', '07', '02', '07', '19', '48', '0.546816', '0']
['2013', '07', '02', '07', '19', '49', '0.553472', '0']
['2013', '07', '02', '07', '19', '50', '0.560128', '0']
['2013', '07', '02', '07', '19', '51', '0.566784', '0']
['2013', '07', '02', '07', '19', '52', '0.573440', '0']
['2013', '07', '02', '07', '19', '53', '0.580096', '0']
['2013', '07', '02', '07', '19', '54', '0.586752', '0']
['2013', '07', '02', '07', '19', '55', '0.593408', '0']
['2013', '07', '02', '07', '19', '56', '0.600064', '0']
['2013', '07', '02', '07', '19', '57', '0.606464', '0']
['2013', '07', '02', '07', '19', '58', '0.613120', '0']
['2013', '07', '02', '07', '19', '59', '0.619776', '0']
['2013', '07', '02', '07', '08', '00', '0.883456', '0']
['2013', '07', '02', '07', '08', '01', '0.890112', '0']
['2013', '07', '02', '07', '08', '02', '0.896768', '0']
['2013', '07', '02', '07', '08', '03', '0.903424', '0']
['2013', '07', '02', '07', '08', '04', '0.910080', '0']
['2013', '07', '02', '07', '08', '05', '0.916736', '0']
['2013', '07', '02', '07', '08', '06', '0.923392', '0']
['2013', '07', '02', '07', '08', '07', '0.929792', '0']
['2013', '07', '02', '07', '08', '08', '0.936448', '0']
['2013', '07', '02', '07', '08', '09', '0.943104', '0']
['2013', '07', '02', '07', '08', '10', '0.949760', '0']
['2013', '07', '02', '07', '08', '11', '0.956416', '0']
['2013', '07', '02', '07', '08', '12', '0.963072', '0']
['2013', '07', '02', '07', '08', '13', '0.969728', '0']
['2013', '07', '02', '07', '08', '14', '0.976384', '0']
['2013', '07', '02', '07', '08', '15', '0.983040', '0']
['2013', '07', '02', '07', '08', '16', '0.989696', '0']
['2013', '07', '02', '07', '08', '17', '0.996352', '0']
['2013', '07', '02', '07', '08', '19', '0.002816', '0']
['2013', '07', '02', '07', '08', '20', '0.009472', '0']
['2013', '07', '02', '07', '08', '21', '0.016128', '0']
['2013', '07', '02', '07', '08', '22', '0.022784', '0']
['2013', '07', '02', '07', '08', '23', '0.029440', '0']
['2013', '07', '02', '07', '08', '24', '0.036096', '0']
['2013', '07', '02', '07', '08', '25', '0.042752', '0']
['2013', '07', '02', '07', '08', '26', '0.049408', '0']
['2013', '07', '02', '07', '08', '27', '0.056064', '0']
['2013', '07', '02', '07', '08', '28', '0.062720', '0']
['2013', '07', '02', '07', '08', '29', '0.069376', '0']
['2013', '07', '02', '07', '08', '30', '0.075776', '0']
['2013', '07', '02', '07', '08', '31', '0.082432', '0']
['2013', '07', '02', '07', '08', '32', '0.089088', '0']
['2013', '07', '02', '07', '08', '33', '0.095744', '0']
['2013', '07', '02', '07', '08', '34', '0.102400', '0']
['2013', '07', '02', '07', '08', '35', '0.109056', '0']
['2013', '07', '02', '07', '08', '36', '0.115712', '0']
['2013', '07', '02', '07', '08', '37', '0.122368', '0']
['2013', '07', '02', '07', '08', '38', '0.129024', '0']
['2013', '07', '02', '07', '08', '39', '0.135680', '0']
['2013', '07', '02', '07', '08', '40', '0.142336', '0']
['2013', '07', '02', '07', '08', '41', '0.148992', '0']
['2013', '07', '02', '07', '08', '42', '0.155392', '0']
['2013', '07', '02', '07', '08', '43', '0.162048', '0']
['2013', '07', '02', '07', '08', '44', '0.168704', '0']
['2013', '07', '02', '07', '08', '45', '0.175360', '0']
['2013', '07', '02', '07', '08', '46', '0.182016', '0']
['2013', '07', '02', '07', '08', '47', '0.188672', '0']
['2013', '07', '02', '07', '08', '48', '0.195328', '0']
['2013', '07', '02', '07', '08', '49', '0.201984', '0']
['2013', '07', '02', '07', '08', '50', '0.208640', '0']
['2013', '07', '02', '07', '08', '51', '0.215296', '0']
['2013', '07', '02', '07', '08', '52', '0.221952', '0']
['2013', '07', '02', '07', '08', '53', '0.228608', '0']
['2013', '07', '02', '07', '08', '54', '0.235264', '0']
['2013', '07', '02', '07', '08', '55', '0.241664', '0']
['2013', '07', '02', '07', '08', '56', '0.248320', '0']
['2013', '07', '02', '07', '08', '57', '0.254976', '0']
['2013', '07', '02', '07', '08', '58', '0.261632', '0']
['2013', '07', '02', '07', '08', '59', '0.268288', '0']
['2013', '07', '02', '07', '09', '00', '0.274944', '0']
['2013', '07', '02', '07', '09', '01', '0.281600', '0']
['2013', '07', '02', '07', '09', '02', '0.288256', '0']
['2013', '07', '02', '07', '09', '03', '0.294912', '0']
['2013', '07', '02', '07', '09', '04', '0.301568', '0']
['2013', '07', '02', '07', '09', '05', '0.308224', '0']
['2013', '07', '02', '07', '09', '06', '0.314880', '0']
['2013', '07', '02', '07', '09', '07', '0.321280', '0']
['2013', '07', '02', '07', '09', '08', '0.327936', '0']
['2013', '07', '02', '07', '09', '09', '0.334592', '0']
['2013', '07', '02', '07', '09', '10', '0.341248', '0']
['2013', '07', '02', '07', '09', '11', '0.347904', '0']
['2013', '07', '02', '07', '09', '12', '0.354560', '0']
['2013', '07', '02', '07', '09', '13', '0.361216', '0']
['2013', '07', '02', '07', '09', '14', '0.367872', '0']
['2013', '07', '02', '07', '09', '15', '0.374528', '0']
['2013', '07', '02', '07', '09', '16', '0.381184', '0']
['2013', '07', '02', '07', '09', '17', '0.387840', '0']
['2013', '07', '02', '07', '09', '18', '0.394496', '0']
['2013', '07', '02', '07', '09', '19', '0.401152', '0']
['2013', '07', '02', '07', '09', '20', '0.407552', '0']
['2013', '07', '02', '07', '09', '21', '0.414208', '0']
['2013', '07', '02', '07', '09', '22', '0.420864', '0']
['2013', '07', '02', '07', '09', '23', '0.427520', '0']
['2013', '07', '02', '07', '09', '24', '0.434176', '0']
['2013', '07', '02', '07', '09', '25', '0.440832', '0']
['2013', '07', '02', '07', '09', '26', '0.447488', '0']
['2013', '07', '02', '07', '09', '27', '0.454144', '0']
['2013', '07', '02', '07', '09', '28', '0.460800', '0']
['2013', '07', '02', '07', '09', '29', '0.467456', '0']
['2013', '07', '02', '07', '09', '30', '0.474112', '0']
['2013', '07', '02', '07', '09', '31', '0.480768', '0']
['2013', '07', '02', '07', '09', '32', '0.487168', '0']
['2013', '07', '02', '07', '09', '33', '0.493824', '0']
['2013', '07', '02', '07', '09', '34', '0.500480', '0']
['2013', '07', '02', '07', '09', '35', '0.507136', '0']
['2013', '07', '02', '07', '09', '36', '0.513792', '0']
['2013', '07', '02', '07', '09', '37', '0.520448', '0']
['2013', '07', '02', '07', '09', '38', '0.527104', '0']
['2013', '07', '02', '07', '09', '39', '0.533760', '0']
['2013', '07', '02', '07', '09', '40', '0.540416', '0']
['2013', '07', '02', '07', '09', '41', '0.547072', '0']
['2013', '07', '02', '07', '09', '42', '0.553728', '0']
['2013', '07', '02', '07', '09', '43', '0.560384', '0']
['2013', '07', '02', '07', '09', '44', '0.566784', '0']
['2013', '07', '02', '07', '09', '45', '0.573440', '0']
['2013', '07', '02', '07', '09', '46', '0.580096', '0']
['2013', '07', '02', '07', '09', '47', '0.586752', '0']
['2013', '07', '02', '07', '09', '48', '0.593408', '0']
['2013', '07', '02', '07', '09', '49', '0.600064', '0']
['2013', '07', '02', '07', '09', '50', '0.606720', '0']
['2013', '07', '02', '07', '09', '51', '0.613376', '0']
['2013', '07', '02', '07', '09', '52', '0.620032', '0']
['2013', '07', '02', '07', '09', '53', '0.626688', '0']
['2013', '07', '02', '07', '09', '54', '0.633344', '0']
['2013', '07', '02', '07', '09', '55', '0.640000', '0']
['2013', '07', '02', '07', '09', '56', '0.646656', '0']
['2013', '07', '02', '07', '09', '57', '0.653056', '0']
['2013', '07', '02', '07', '09', '58', '0.659712', '0']
['2013', '07', '02', '07', '09', '59', '0.666368', '0']
['2013', '07', '02', '07', '10', '00', '0.673024', '0']
['2013', '07', '02', '07', '10', '01', '0.679680', '0']
['2013', '07', '02', '07', '10', '02', '0.686336', '0']
['2013', '07', '02', '07', '10', '03', '0.692992', '0']
['2013', '07', '02', '07', '10', '04', '0.699648', '0']
['2013', '07', '02', '07', '10', '05', '0.706304', '0']
['2013', '07', '02', '07', '10', '06', '0.712960', '0']
['2013', '07', '02', '07', '10', '07', '0.971520', '0']
['2013', '07', '02', '07', '10', '08', '0.978176', '0']
['2013', '07', '02', '07', '10', '09', '0.984832', '0']
['2013', '07', '02', '07', '10', '10', '0.991488', '0']
['2013', '07', '02', '07', '10', '11', '0.997888', '0']
['2013', '07', '02', '07', '10', '13', '0.004608', '0']
['2013', '07', '02', '07', '10', '14', '0.011264', '0']
['2013', '07', '02', '07', '10', '15', '0.017920', '0']
['2013', '07', '02', '07', '10', '16', '0.024576', '0']
['2013', '07', '02', '07', '10', '17', '0.031232', '0']
['2013', '07', '02', '07', '10', '18', '0.037888', '0']
['2013', '07', '02', '07', '10', '19', '0.044544', '0']
['2013', '07', '02', '07', '10', '20', '0.051200', '0']
['2013', '07', '02', '07', '10', '21', '0.057600', '0']
['2013', '07', '02', '07', '10', '22', '0.064512', '0']
['2013', '07', '02', '07', '10', '23', '0.070912', '0']
['2013', '07', '02', '07', '10', '24', '0.077568', '0']
['2013', '07', '02', '07', '10', '25', '0.084224', '0']
['2013', '07', '02', '07', '10', '26', '0.090880', '0']
['2013', '07', '02', '07', '10', '27', '0.097536', '0']
['2013', '07', '02', '07', '10', '28', '0.104192', '0']
['2013', '07', '02', '07', '10', '29', '0.110848', '0']
['2013', '07', '02', '07', '10', '30', '0.117504', '0']
['2013', '07', '02', '07', '10', '31', '0.124160', '0']
['2013', '07', '02', '07', '10', '32', '0.130816', '0']
['2013', '07', '02', '07', '10', '33', '0.137472', '0']
['2013', '07', '02', '07', '10', '34', '0.144128', '0']
['2013', '07', '02', '07', '10', '35', '0.150784', '0']
['2013', '07', '02', '07', '10', '36', '0.157440', '0']
['2013', '07', '02', '07', '10', '37', '0.164096', '0']
['2013', '07', '02', '07', '10', '38', '0.170752', '0']
['2013', '07', '02', '07', '10', '39', '0.177152', '0']
['2013', '07', '02', '07', '10', '40', '0.184064', '0']
['2013', '07', '02', '07', '10', '41', '0.190464', '0']
['2013', '07', '02', '07', '10', '42', '0.197120', '0']
['2013', '07', '02', '07', '10', '43', '0.203776', '0']
['2013', '07', '02', '07', '10', '44', '0.210432', '0']
['2013', '07', '02', '07', '10', '45', '0.217088', '0']
['2013', '07', '02', '07', '10', '46', '0.223744', '0']
['2013', '07', '02', '07', '10', '47', '0.230400', '0']
['2013', '07', '02', '07', '10', '48', '0.237056', '0']
['2013', '07', '02', '07', '10', '49', '0.243712', '0']
['2013', '07', '02', '07', '10', '50', '0.250368', '0']
['2013', '07', '02', '07', '10', '51', '0.257024', '0']
['2013', '07', '02', '07', '10', '52', '0.263680', '0']
['2013', '07', '02', '07', '10', '53', '0.270336', '0']
['2013', '07', '02', '07', '10', '54', '0.276992', '0']
['2013', '07', '02', '07', '10', '55', '0.283392', '0']
['2013', '07', '02', '07', '10', '56', '0.290048', '0']
['2013', '07', '02', '07', '10', '57', '0.296960', '0']
['2013', '07', '02', '07', '10', '58', '0.303360', '0']
['2013', '07', '02', '07', '10', '59', '0.310016', '0']
['2013', '07', '02', '07', '11', '00', '0.316672', '0']
['2013', '07', '02', '07', '11', '01', '0.323328', '0']
['2013', '07', '02', '07', '11', '02', '0.329984', '0']
['2013', '07', '02', '07', '11', '03', '0.336640', '0']
['2013', '07', '02', '07', '11', '04', '0.343296', '0']
['2013', '07', '02', '07', '11', '05', '0.349952', '0']
['2013', '07', '02', '07', '11', '06', '0.356608', '0']
['2013', '07', '02', '07', '11', '07', '0.363264', '0']
['2013', '07', '02', '07', '11', '08', '0.369920', '0']
['2013', '07', '02', '07', '11', '09', '0.376576', '0']
['2013', '07', '02', '07', '11', '10', '0.382976', '0']
['2013', '07', '02', '07', '11', '11', '0.389632', '0']
